,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
12055,702,0,0,40,1,103549.24,1,0,0,9712.52
693,589,0,1,34,6,0.0,2,1,1,177896.92
5011,480,1,1,47,8,75408.33,1,1,0,25887.89
3443,597,1,0,46,4,0.0,2,1,0,58667.16
15022,555,2,0,51,9,138214.5,1,1,0,198715.27
4222,850,0,1,40,6,0.0,1,1,0,136985.08
8283,664,0,1,57,1,0.0,2,1,1,56562.57
11416,699,0,0,43,3,80764.03,1,1,0,199378.58
11006,546,1,0,45,2,0.0,1,0,0,197789.83
261,726,1,0,48,6,99906.19,1,1,0,64323.24
14806,501,1,1,43,6,104533.24,1,0,0,81123.59
5497,774,1,0,36,8,117152.3,1,0,0,101828.39
10411,611,0,0,49,2,88915.37,3,0,0,161435.02
4016,480,0,1,40,6,148790.61,1,0,1,79329.7
3626,789,2,0,37,6,110689.07,1,1,1,71121.04
9750,708,0,0,51,8,70754.18,1,1,1,92920.04
445,748,0,0,26,1,77780.29,1,0,1,183049.41
6752,624,1,1,38,7,123906.55,1,1,0,135096.78
5111,642,0,1,26,1,138023.79,2,0,1,117060.2
3555,528,0,0,36,1,156948.41,1,1,1,149912.28
7338,708,2,0,54,8,145151.4,1,0,1,125311.17
3367,581,2,1,40,0,101016.53,1,0,1,7926.35
11042,738,2,0,29,9,139106.19,1,1,0,141872.05
2526,671,1,0,29,6,0.0,2,0,0,12048.67
13089,598,0,1,48,6,120682.53,1,1,0,30635.52
8824,643,1,0,35,6,0.0,2,1,1,41549.64
1168,607,0,0,27,2,0.0,2,1,0,63495.86
4144,655,0,1,44,8,87471.63,1,0,1,188593.98
15809,636,1,1,36,1,0.0,3,1,1,74048.1
8276,580,1,1,32,9,142188.2,2,0,1,128028.6
3149,643,1,0,34,8,117451.47,1,1,0,65374.86
880,749,0,0,60,6,0.0,1,1,0,17978.68
6747,541,0,1,34,3,128743.55,1,1,0,134851.12
7572,586,2,1,37,8,167735.69,2,0,1,104665.79
15231,718,0,0,41,1,0.0,2,0,1,27509.52
1467,624,2,0,35,0,180303.24,2,1,0,163587.9
15753,654,0,1,40,6,0.0,1,0,0,183872.88
11635,817,0,0,55,10,117561.49,1,1,0,95941.55
6537,521,1,0,39,3,146408.68,1,0,0,72993.67
452,592,1,1,31,7,110071.1,1,0,0,43921.36
4137,789,2,1,51,3,104677.09,1,1,0,74265.38
3039,829,1,0,26,8,101440.36,2,1,1,19324.5
14768,478,1,1,48,0,83287.05,2,0,1,44147.95
8953,711,1,1,42,3,177626.77,3,0,1,16392.72
10894,588,0,1,44,8,154409.74,1,1,0,49324.03
579,701,0,1,39,2,0.0,2,1,1,82526.92
6571,595,0,1,46,10,0.0,1,1,0,73489.15
7467,651,2,0,37,10,117791.06,2,1,1,75837.58
11708,611,1,1,52,7,0.0,1,0,1,73585.18
13349,516,2,0,47,9,128298.74,1,0,0,149614.17
12528,562,0,1,37,2,0.0,1,0,1,52525.15
4157,850,1,1,62,5,0.0,2,1,1,180243.56
6349,542,0,0,25,7,0.0,2,0,1,82393.08
9156,504,1,0,46,2,163764.84,1,1,1,165122.55
402,751,1,1,52,8,0.0,2,0,1,179291.85
4428,602,0,0,35,5,0.0,2,1,0,31050.02
3057,680,0,1,33,1,123082.08,1,1,0,134960.98
7060,712,0,0,32,1,0.0,2,1,0,1703.58
164,683,1,1,29,0,133702.89,1,1,0,55582.54
10675,617,2,0,37,4,116471.43,2,1,0,175324.74
3317,779,0,1,71,3,0.0,2,1,1,146895.36
7865,691,1,1,30,9,0.0,2,0,1,10963.04
9402,810,2,1,69,3,27288.43,1,1,1,110509.9
6851,527,2,0,39,9,96748.89,2,1,0,94711.43
1847,590,1,0,37,0,64345.21,1,0,1,61759.33
12565,659,0,0,50,3,0.0,1,1,0,183399.12
1334,489,2,1,28,1,79460.98,2,1,1,167973.63
14077,785,0,0,38,1,0.0,1,1,0,134964.85
10949,766,2,1,47,9,129289.98,1,1,0,169935.46
13892,665,1,0,42,2,156371.61,2,0,1,156774.94
6997,611,0,1,68,5,82547.11,2,1,1,146448.01
706,626,2,1,35,4,88109.81,1,1,1,32825.5
3491,570,2,1,35,6,85668.59,1,1,0,105525.36
4573,645,0,0,24,3,34547.82,1,1,1,11638.17
13884,621,1,0,40,7,0.0,2,0,1,131283.6
7706,667,1,1,31,5,0.0,2,1,1,20346.69
7054,769,1,1,38,6,0.0,2,0,0,104393.78
5580,616,1,1,30,2,0.0,2,1,0,199099.51
3151,686,0,0,39,3,111695.62,1,0,0,136643.84
15273,850,2,0,45,5,103909.86,1,1,0,60083.11
14926,623,1,1,46,4,0.0,1,1,0,5549.11
4022,680,2,1,44,0,129974.79,2,1,1,33391.38
9432,458,2,0,28,2,171932.26,2,1,1,9578.24
10650,772,2,0,51,9,143930.92,1,0,1,46675.51
11043,850,2,1,43,0,108508.82,3,1,0,184044.8
2429,816,0,1,31,8,0.0,2,1,1,28407.4
246,772,2,1,26,7,152400.51,2,1,0,79414.0
3815,650,0,1,33,0,98064.97,1,1,0,52411.99
8922,550,2,1,35,9,129847.75,2,1,0,197325.4
2262,572,0,1,43,2,140431.98,1,1,0,26450.57
835,559,0,1,34,2,137390.11,2,1,0,9677.0
1173,478,1,0,36,3,92363.3,2,1,0,44912.7
6437,623,0,0,37,4,140211.88,1,1,1,93832.33
9006,661,1,1,20,8,0.0,1,1,0,110252.53
13363,556,0,0,54,4,150005.38,1,1,0,157015.5
10208,564,0,0,36,7,206329.65,1,1,1,46632.87
5289,613,1,1,19,5,0.0,1,1,1,176903.35
8098,770,0,0,68,2,183555.24,1,0,0,159557.28
12413,547,2,1,55,4,111362.76,3,1,0,16922.28
250,771,2,0,36,5,77846.9,1,0,0,99805.99
14650,698,2,0,64,1,169362.43,1,1,0,84760.32
7952,746,2,0,33,2,107868.14,2,1,1,146192.4
15590,850,1,1,48,2,0.0,1,1,0,169425.3
7334,616,0,1,18,6,0.0,2,1,1,27308.58
2793,627,2,1,23,5,184244.86,1,1,0,103099.22
7795,458,2,1,44,7,84386.57,1,1,0,178642.73
13601,661,0,1,47,5,0.0,1,0,1,107243.31
3407,632,0,1,40,3,193354.86,2,1,0,149188.41
9355,739,1,0,40,8,0.0,1,1,0,167030.51
7422,622,0,1,29,7,101486.96,1,1,1,8788.35
14935,753,2,1,44,3,138076.47,1,1,0,15523.09
11217,722,0,1,46,6,0.0,1,1,1,93917.68
5629,578,1,1,28,4,0.0,2,0,0,6947.09
4002,634,2,0,29,8,130036.21,2,0,1,69849.55
9261,629,0,0,61,6,0.0,2,1,1,133672.61
4753,454,1,1,40,2,123177.01,1,1,0,148309.98
14761,707,1,0,52,7,0.0,1,1,0,109688.82
4196,625,1,0,57,7,0.0,1,0,0,84106.17
3681,676,0,0,40,2,147803.48,1,1,0,95181.06
3019,577,0,1,29,7,0.0,2,1,1,55473.15
4310,784,0,1,38,5,136712.91,1,0,1,169920.92
7448,691,1,1,36,7,129934.64,1,0,0,75664.56
8630,706,2,0,44,2,185932.18,2,1,0,65413.41
3985,691,0,1,24,6,0.0,2,1,1,92811.2
9338,558,2,1,58,2,142537.18,1,1,1,88791.83
2569,641,2,0,40,2,110086.69,1,1,0,159773.14
11405,567,2,0,49,5,134956.02,1,1,0,93953.84
4277,775,2,1,51,2,123783.25,1,1,1,134901.57
3666,701,1,0,21,9,0.0,2,1,1,26327.42
8412,699,0,1,22,9,99339.0,1,1,0,68297.61
15775,611,0,1,35,10,0.0,1,1,1,23598.23
2446,758,0,1,51,8,81710.46,1,1,1,116520.07
6821,802,0,0,39,7,120145.96,2,0,1,59497.01
14315,698,2,0,64,1,169362.43,1,1,0,84760.32
6520,686,0,0,41,10,0.0,1,1,0,133086.45
12222,631,2,1,48,1,106396.48,1,1,1,150661.42
3172,665,2,1,32,1,132178.67,1,0,0,11865.76
1223,699,1,1,47,1,0.0,2,0,1,30117.44
544,504,0,0,49,7,0.0,3,0,1,87822.14
1204,630,0,0,40,7,0.0,2,1,1,34453.17
8743,450,1,1,25,9,74237.2,2,0,1,195463.35
7242,664,1,1,44,7,77526.66,3,0,0,57338.56
2637,647,0,0,29,0,98263.46,2,1,0,164717.95
8740,687,1,0,29,7,93617.07,1,0,1,113050.92
13270,689,1,0,57,4,0.0,2,1,0,136649.8
13032,551,0,1,52,1,0.0,1,0,0,63584.55
14633,597,1,0,46,4,0.0,2,1,0,58667.16
877,652,1,0,42,4,0.0,2,1,1,38152.01
8388,763,0,0,53,4,0.0,1,1,0,77203.72
15527,578,0,1,45,1,148600.91,1,1,0,143397.14
4379,669,0,1,29,7,0.0,2,1,1,138145.62
15127,590,0,1,43,7,81076.8,2,1,1,182627.25
3908,655,1,1,37,1,0.0,1,1,1,106040.97
7688,713,2,1,45,4,131038.14,1,1,0,74005.04
6496,595,2,0,44,4,96553.52,2,1,0,143952.24
13769,833,2,1,59,1,130854.59,1,1,1,30722.52
15765,645,2,0,41,2,138881.04,1,1,0,129936.53
8075,850,0,1,58,8,156652.13,1,0,0,25899.21
6964,576,0,0,55,6,44582.07,3,0,1,67539.85
6479,648,1,1,49,5,0.0,1,1,0,149946.43
4711,754,0,1,39,3,74896.33,1,0,0,34430.16
8471,525,0,1,51,10,0.0,3,1,0,171045.35
11958,581,2,1,40,0,101016.53,1,0,1,7926.35
13187,645,0,0,68,9,0.0,4,1,1,176353.87
2682,656,2,0,27,3,150905.03,2,1,0,16998.72
9228,699,0,1,39,2,109724.38,1,1,1,180022.39
2508,677,0,1,46,2,57037.74,1,1,1,158531.01
4314,638,0,1,34,5,133501.36,1,0,1,155643.04
10042,644,2,0,51,4,95560.04,1,0,0,72628.84
12497,647,2,1,52,7,130013.12,1,1,1,190806.36
5356,839,2,1,47,2,136911.07,1,1,1,168184.62
6639,588,2,1,41,6,106116.56,2,1,0,198766.61
5972,548,2,1,49,9,108437.89,1,0,0,127022.87
3734,796,2,1,40,2,113228.38,2,1,1,46415.09
9994,800,0,0,29,2,0.0,2,0,0,167773.55
7787,627,0,0,57,9,0.0,2,1,1,107712.42
13921,520,0,0,46,10,85216.61,1,1,0,117369.52
1876,640,2,1,39,9,131607.28,4,0,1,6981.43
9529,508,0,0,41,5,0.0,2,1,1,94170.84
5262,628,0,1,30,8,89182.09,1,1,1,13126.9
8446,691,0,0,33,6,0.0,2,1,0,164074.89
5159,762,1,0,69,9,183744.98,1,1,1,196993.69
13535,713,2,1,45,4,131038.14,1,1,0,74005.04
9839,484,0,1,41,5,0.0,1,1,1,74267.35
759,664,0,1,58,5,98668.18,1,1,1,60887.58
5481,577,2,0,44,1,152086.15,1,0,1,44719.5
654,729,1,1,31,8,164870.81,2,1,1,9567.39
5812,850,0,1,41,3,136416.82,1,0,1,57844.26
5288,582,0,1,30,2,0.0,2,1,1,132029.95
2892,601,0,1,44,3,0.0,2,1,0,30607.11
5636,584,0,1,33,3,0.0,2,0,1,59103.13
3044,649,1,1,29,2,45022.23,1,1,1,173495.77
10821,677,0,0,29,3,86616.35,1,0,0,91903.9
11165,711,0,0,38,2,129022.06,2,1,1,14374.86
7318,632,1,0,32,1,0.0,2,1,0,19525.65
6159,756,2,0,26,5,155143.52,1,0,1,135034.57
9527,850,0,0,40,9,99816.46,1,1,1,163989.66
6022,694,1,0,35,7,0.0,1,1,0,133570.43
5092,688,0,0,39,0,0.0,2,1,0,53222.15
14022,594,0,0,53,4,0.0,1,1,0,5408.74
10138,576,2,0,71,6,140273.47,1,1,1,193135.25
1131,500,1,1,37,9,125822.21,1,1,0,111698.0
3659,534,0,0,42,9,144801.97,1,0,1,12483.39
11270,621,2,1,40,8,174126.75,3,1,0,172490.78
2663,542,1,1,32,2,131945.94,1,0,1,159737.56
14610,481,0,0,57,9,0.0,3,1,1,169719.35
5378,606,2,1,27,2,130274.26,2,1,0,147533.09
5533,553,1,1,44,4,0.0,1,1,0,10789.3
15352,585,0,1,55,10,106415.57,3,1,1,122960.98
11670,479,2,1,35,4,138718.92,1,1,1,47251.79
13521,537,2,0,47,6,103163.35,1,1,0,16259.64
13541,724,2,1,33,4,88046.88,1,0,1,186942.49
9922,667,0,1,36,8,139753.35,1,1,0,79871.16
2880,694,2,0,37,8,98218.04,2,1,0,182354.46
5839,594,2,1,40,0,152092.44,2,1,1,83508.93
3381,738,0,1,49,6,106770.82,1,1,0,123499.27
4957,752,0,1,39,3,0.0,1,1,0,188187.05
12423,619,1,0,44,6,52831.13,1,1,1,112649.22
5720,507,1,1,46,6,92783.68,1,1,1,51424.29
11199,584,0,0,66,5,0.0,1,1,0,49553.38
942,376,0,0,46,6,0.0,1,1,0,157333.69
3235,684,1,1,34,9,100628.0,2,1,1,190263.78
3257,707,0,0,58,3,102346.86,1,1,1,114672.64
12050,698,0,1,57,6,136325.48,2,1,1,72549.27
11782,703,0,0,51,3,0.0,3,1,1,77294.56
8368,622,2,0,34,7,98675.74,1,1,0,138906.85
308,614,0,1,50,4,137104.47,1,1,0,127166.49
1565,581,0,1,38,1,0.0,2,1,0,46176.22
6727,745,0,0,36,9,0.0,1,1,0,19605.18
2135,736,2,1,57,9,95295.39,1,1,0,28434.44
12522,454,2,0,50,10,92895.56,1,1,0,154344.0
14016,644,0,1,44,5,73348.56,1,1,0,157166.79
9266,683,0,0,38,5,127616.56,1,1,0,123846.07
9210,382,1,1,36,0,0.0,1,1,1,179540.73
13045,815,0,0,56,3,0.0,3,1,1,94248.16
7393,599,0,1,28,7,119706.22,1,0,0,31190.42
2276,542,0,0,59,2,68892.77,2,1,0,7905.06
7072,686,0,1,37,9,134560.62,1,1,0,27596.39
9826,789,1,0,40,4,0.0,2,1,0,137402.27
2623,515,0,0,28,9,0.0,2,0,0,94141.75
10240,600,2,0,58,8,118723.11,1,0,0,6209.51
15819,722,1,1,43,1,0.0,1,1,0,44560.17
231,610,0,1,40,0,0.0,2,1,0,62232.6
8371,813,2,0,29,5,106059.4,1,0,0,187976.88
8552,468,0,0,22,1,76318.64,1,1,1,194783.12
737,525,0,1,36,2,114628.4,1,0,1,168290.06
15322,670,2,1,40,2,164948.98,3,0,0,177028.0
9020,718,1,1,34,5,113922.44,2,1,0,30772.22
8216,704,2,1,41,4,109026.8,2,1,1,43117.1
11580,536,1,1,53,2,143923.96,1,1,0,2019.78
9320,636,0,1,31,6,0.0,2,1,1,2382.61
10349,670,0,0,45,9,104930.38,1,1,0,155921.81
5705,628,2,1,40,5,181768.32,2,1,1,129107.97
9026,546,1,0,36,7,85660.96,1,0,0,134778.01
5935,544,1,1,37,2,0.0,2,0,0,135067.02
6495,617,2,0,39,5,83348.89,3,1,0,7953.62
755,803,0,1,31,9,157120.86,2,1,0,141300.53
8749,683,0,1,47,1,0.0,2,1,0,148989.15
14963,616,0,0,66,1,135842.41,1,1,0,183840.51
8119,704,0,1,31,5,132084.66,3,1,1,54474.48
12049,499,1,0,42,0,147187.84,1,1,1,14868.94
6200,850,2,0,31,3,51293.47,1,0,0,35534.68
10157,672,0,0,40,3,0.0,1,1,0,113171.61
69,675,0,0,21,8,98373.26,1,1,0,18203.0
5367,673,0,1,41,5,0.0,1,1,1,65657.29
8084,608,2,1,28,4,96679.71,1,1,1,49133.45
5682,620,1,1,29,9,0.0,2,1,0,13133.88
12791,638,0,1,57,6,0.0,1,1,0,33676.48
1680,705,1,1,39,6,133261.13,1,1,1,78065.9
11336,706,2,1,67,1,123276.69,2,1,1,86507.88
5961,796,1,1,32,5,102773.15,2,0,1,117832.88
2603,643,2,0,34,7,160426.07,1,0,1,188533.11
7868,611,2,0,29,4,78885.88,2,1,1,26927.69
9387,524,0,1,32,1,144875.71,1,0,0,187740.04
14639,516,2,0,47,9,128298.74,1,0,0,149614.17
9597,509,0,1,26,10,0.0,2,1,1,6177.83
2283,702,0,1,45,9,74989.58,1,1,1,171014.69
3732,722,0,1,46,6,0.0,1,1,1,93917.68
10292,594,0,1,57,6,0.0,1,1,0,19376.56
15008,635,1,1,50,7,159453.64,2,0,0,54560.79
13423,459,1,0,42,6,129634.25,2,1,1,177683.02
6620,732,0,1,36,5,0.0,2,1,0,161428.25
8991,547,2,0,42,1,142703.4,1,1,0,86207.49
5127,821,1,0,38,8,0.0,2,0,1,126241.4
1545,602,2,0,42,6,158414.85,1,1,1,131886.46
739,692,0,0,28,8,95059.02,2,1,0,44420.18
12212,676,0,0,40,2,147803.48,1,1,0,95181.06
14934,555,2,1,62,4,119817.33,1,0,1,43507.1
6984,588,0,1,44,8,154409.74,1,1,0,49324.03
6795,577,1,1,48,6,179852.26,1,1,0,193580.32
3518,600,0,0,39,5,0.0,2,0,0,118272.07
13466,614,0,1,40,6,0.0,1,1,1,20339.79
773,767,0,1,36,3,139180.2,1,0,0,123880.19
865,678,2,0,25,10,76968.12,2,0,1,131501.72
8521,545,0,1,37,3,91184.01,1,1,0,105476.65
5200,512,2,1,42,9,93955.83,2,1,0,14828.54
12591,688,1,1,36,0,89772.3,1,1,0,177383.68
641,706,0,0,29,5,112564.62,1,1,0,42334.38
10711,636,2,1,49,6,113599.74,2,1,0,158887.09
9443,596,2,1,54,1,123544.0,1,1,1,120314.75
3203,719,0,1,69,3,0.0,2,1,1,58320.06
7288,571,0,0,30,4,85755.86,1,1,0,145115.95
5204,430,0,0,33,8,0.0,1,1,1,69759.91
15250,551,2,1,50,1,121399.98,1,0,1,84508.44
6923,806,0,1,34,5,113958.55,1,0,1,32125.98
15746,598,2,1,38,1,101487.18,1,1,1,75959.1
13223,598,2,1,41,3,91536.93,1,1,0,191468.78
11807,689,1,0,28,5,95328.6,1,1,0,6129.61
15262,682,2,0,38,1,116520.28,1,1,1,49833.5
11142,704,2,0,39,1,124640.51,1,1,0,116511.12
13981,593,2,0,32,9,134096.53,2,1,0,53931.05
3309,523,0,0,28,2,121164.11,1,1,1,59938.81
363,443,2,0,29,9,99027.61,2,1,0,10940.4
3723,715,2,1,42,2,88120.97,2,1,1,21333.22
7670,576,0,0,29,5,108541.04,1,1,1,126469.09
4726,633,2,1,50,7,88302.65,1,1,1,195937.16
2940,711,1,0,28,5,0.0,2,1,1,93959.96
471,703,0,1,37,1,149762.08,1,1,0,20629.4
1641,712,1,1,53,2,111061.01,2,0,0,26542.17
14027,769,2,0,45,5,126674.81,1,1,0,124118.71
12866,566,0,1,30,5,0.0,1,1,0,54926.51
1172,647,2,0,43,3,122717.53,2,1,1,87000.39
13977,476,2,0,34,8,111905.43,1,0,1,197221.81
6085,482,2,1,45,7,156353.46,1,1,0,72643.95
13707,498,2,1,61,7,102453.26,1,1,0,187247.56
9742,715,0,1,45,4,0.0,2,1,1,55043.93
3364,673,0,1,47,1,0.0,2,0,0,108762.16
8845,729,2,0,39,1,131513.26,1,1,1,193715.0
1410,523,0,0,73,7,0.0,2,0,0,130883.9
11937,632,1,1,37,1,138207.08,1,1,0,60778.11
6666,588,1,1,32,3,109109.33,1,0,1,4993.94
815,745,0,1,25,5,157993.15,2,1,0,146041.45
6500,582,0,0,43,5,153313.67,1,0,0,170563.73
7322,713,0,0,32,1,117094.02,1,0,0,149558.83
2131,614,0,1,38,2,116248.88,1,1,0,105140.92
1797,647,2,1,44,4,93960.35,1,1,0,36579.53
7727,681,0,0,63,7,0.0,2,1,1,55054.48
4575,833,2,1,29,1,96462.25,2,0,1,48986.18
5190,735,1,1,36,5,0.0,2,1,0,105152.17
8167,713,2,0,24,7,147687.24,1,1,1,121592.5
3122,676,0,1,29,4,140720.93,1,1,0,36221.18
5365,539,1,1,39,2,0.0,2,1,1,48189.94
4275,536,0,1,32,7,178011.5,2,1,0,22375.14
14775,515,0,0,58,2,131852.81,1,1,0,81436.68
3089,743,0,1,40,8,68155.59,1,1,0,94876.65
9734,667,2,1,70,3,77356.92,2,1,1,20881.96
15898,512,1,1,36,1,0.0,1,0,1,135482.26
10220,605,0,0,51,9,104760.82,1,1,1,165574.54
5253,655,1,0,27,9,0.0,2,0,0,108008.05
15675,535,1,1,58,1,0.0,2,1,1,11779.98
1532,661,2,0,32,1,145980.23,1,0,1,56636.28
13524,717,0,1,36,2,148061.89,1,1,0,179128.69
2831,626,0,0,32,0,0.0,2,0,0,187172.54
8269,611,0,0,53,7,0.0,2,0,1,156495.39
14642,443,2,1,59,4,110939.3,1,1,0,72846.58
9049,629,0,0,33,6,0.0,2,1,1,59129.72
12158,576,2,0,71,6,140273.47,1,1,1,193135.25
13265,611,1,1,52,7,0.0,1,0,1,73585.18
1299,618,2,1,42,8,153572.31,2,1,1,76679.6
6273,743,1,1,43,2,161807.18,2,0,1,93228.86
5499,850,2,0,27,8,111837.78,2,1,1,110805.79
9811,645,2,0,31,1,128927.93,1,1,1,2850.01
11392,459,2,1,48,4,133994.52,1,1,1,19287.06
12770,627,2,1,24,5,102773.2,2,1,0,56793.02
1480,646,0,1,30,5,98014.74,1,1,1,12757.14
1601,834,0,0,49,8,160602.25,2,1,0,129273.94
5091,505,2,1,43,5,136855.94,2,1,0,171070.52
7067,746,0,0,24,4,0.0,1,0,1,94105.0
14334,435,2,1,37,8,114346.3,1,0,1,980.93
3661,497,2,1,35,7,110053.62,2,1,1,92887.06
11975,805,2,1,56,6,151802.29,1,1,0,46791.09
4825,622,0,1,31,5,106260.67,1,1,1,2578.43
5680,757,2,0,30,6,161378.02,1,0,0,71926.28
397,547,2,1,32,8,155726.85,1,1,0,67789.99
12372,789,0,0,53,1,158271.74,1,1,1,5036.39
2506,695,1,1,44,8,0.0,2,1,1,70974.13
10484,723,1,1,30,1,0.0,3,1,0,164647.72
9773,532,0,1,36,4,0.0,2,1,1,132798.78
3010,666,0,1,47,2,0.0,1,1,0,35046.97
10873,498,0,1,46,1,91857.66,1,1,0,101954.78
723,776,0,0,38,2,169824.46,1,1,0,169291.7
300,694,0,0,31,10,0.0,2,1,0,160990.27
13640,818,0,0,49,2,0.0,1,0,1,192298.84
13823,529,0,1,67,8,103101.56,2,1,1,154002.02
7328,850,2,1,56,1,169743.83,1,0,0,155850.4
4185,675,1,1,35,8,0.0,2,1,0,29062.25
14348,649,0,0,56,8,156974.26,1,1,0,89405.26
14339,692,0,1,29,4,0.0,1,1,0,76755.99
11924,831,2,1,44,3,111100.98,1,1,1,28144.07
4582,501,0,1,37,4,0.0,2,0,0,12470.3
14466,511,0,0,46,1,0.0,1,1,1,115779.48
7367,606,1,1,42,10,0.0,2,1,0,177938.52
9713,714,0,1,40,9,46520.69,1,1,1,96687.25
15602,763,2,0,32,1,108465.65,2,1,0,60552.44
7433,779,2,0,37,2,128389.63,1,1,1,6589.16
13069,652,2,1,46,10,121063.8,3,1,0,151481.86
6965,584,1,0,30,5,0.0,2,1,1,185201.58
1212,610,1,1,42,6,0.0,2,1,0,158302.59
7055,620,0,0,33,9,127638.35,1,1,1,192717.57
8694,671,2,0,48,9,116711.06,2,0,0,76373.38
13090,567,0,0,47,2,0.0,1,0,0,110900.43
11601,567,0,0,47,2,0.0,1,0,0,110900.43
15347,598,2,1,38,1,101487.18,1,1,1,75959.1
11448,627,0,1,44,6,153548.12,1,0,0,35300.08
5427,599,2,1,36,3,128960.21,2,1,1,40318.33
10041,798,2,0,49,5,132571.67,1,1,1,31686.33
11633,614,2,0,35,6,128100.28,1,0,0,69454.24
7216,679,0,1,41,8,147726.98,3,1,0,172749.4
5994,580,2,1,35,10,136281.41,2,1,1,24799.47
3767,769,0,1,29,4,145471.37,1,1,0,188382.77
4272,640,1,0,34,3,77826.8,1,1,1,168544.85
15413,734,0,0,54,3,0.0,1,1,0,130805.54
8868,649,1,0,38,8,0.0,1,1,0,103760.53
786,688,0,1,26,1,0.0,2,1,1,104435.94
10034,622,1,0,46,4,107073.27,2,1,1,30984.59
9490,624,0,1,80,3,0.0,1,1,1,65801.44
10970,640,1,1,43,9,172478.15,1,1,0,191084.4
7853,730,0,0,47,7,0.0,1,1,0,33373.26
14106,661,1,0,42,9,75361.44,1,1,0,27608.12
2905,680,2,1,32,7,175454.0,1,0,1,77349.92
4626,506,0,0,32,3,0.0,1,1,1,80823.02
996,811,1,1,44,3,0.0,2,0,1,78439.73
12210,753,2,0,46,9,113909.69,3,1,0,92320.37
15419,696,0,1,52,6,139781.06,1,1,0,27445.4
7246,485,0,1,37,5,0.0,2,0,1,170226.47
6250,608,0,1,42,10,163548.07,1,1,0,38866.85
11288,569,0,1,41,4,120243.49,1,1,0,163150.03
8055,657,1,1,41,8,109402.13,1,1,1,66463.62
15194,747,0,0,45,1,114959.12,1,1,0,189362.39
5523,717,0,1,35,4,0.0,1,1,1,167573.06
14626,695,1,1,63,1,146202.93,1,1,1,126688.83
7505,659,1,1,27,4,0.0,2,1,0,99341.87
156,758,0,0,33,7,0.0,2,0,0,82996.47
15443,608,0,0,62,8,144976.5,1,0,0,175836.03
3085,734,0,0,54,3,0.0,1,1,0,130805.54
11085,706,1,1,57,7,0.0,1,1,0,17941.16
1552,780,0,1,34,1,0.0,1,1,1,64804.04
11135,765,0,0,50,9,126547.8,1,1,1,79579.94
10337,727,2,1,37,9,101191.83,1,1,1,34551.35
495,765,2,1,36,8,92310.54,2,1,1,72924.56
2321,545,2,1,45,6,93796.42,2,1,1,162321.26
912,545,1,0,32,4,0.0,1,1,0,94739.2
9619,684,2,1,35,3,99967.76,1,1,1,176882.08
151,535,0,0,48,9,0.0,1,1,0,149892.79
9344,727,0,0,28,2,110997.76,1,1,0,101433.76
15021,646,0,0,46,4,0.0,3,1,0,93251.42
15387,847,0,1,51,5,97565.74,1,0,0,144184.06
1738,796,1,1,41,8,107525.07,1,1,0,18510.41
3001,696,1,0,43,4,0.0,2,1,1,66406.37
9845,590,1,0,38,9,0.0,2,1,1,148750.16
6961,745,0,0,33,1,0.0,2,1,1,174431.01
14383,593,2,0,32,9,134096.53,2,1,0,53931.05
2883,559,0,0,38,8,95139.41,1,1,1,86575.46
3720,473,2,1,40,8,152576.25,2,1,0,73073.68
7127,624,0,1,44,3,0.0,2,1,0,88407.51
888,733,2,1,74,3,106545.53,1,1,1,134589.58
5471,704,2,0,39,10,102556.18,2,1,0,171971.25
3201,722,0,1,20,6,0.0,2,1,0,195486.28
10313,760,0,0,51,2,100946.71,1,0,0,179614.8
4823,786,1,0,32,6,114512.59,1,1,0,15796.66
4704,588,0,0,35,0,0.0,2,1,1,155485.24
343,543,0,1,22,8,0.0,2,0,0,127587.22
4136,651,0,1,44,2,0.0,3,1,0,102530.35
15117,706,1,1,30,6,87609.68,2,0,0,137674.55
3188,801,0,0,32,4,75170.54,1,1,1,37898.5
4522,629,1,1,39,5,0.0,2,0,0,116748.14
2223,722,0,1,34,8,0.0,2,1,1,133447.49
2121,671,0,1,30,2,0.0,1,0,1,102057.86
6858,576,2,1,46,4,137367.94,1,1,1,33450.11
14475,596,2,1,48,2,131326.47,1,0,0,1140.02
10285,647,0,1,41,4,138937.35,1,1,1,101617.64
9481,505,1,1,35,8,116932.59,1,1,0,91092.84
15019,621,1,0,40,7,0.0,2,0,1,131283.6
7366,598,1,0,35,8,0.0,3,0,1,88658.73
15301,672,0,0,40,3,0.0,1,1,0,113171.61
4734,590,0,0,54,4,0.0,2,1,1,93820.49
13436,532,0,1,42,1,159024.71,1,1,0,100982.93
1465,806,0,0,32,3,63763.49,1,1,0,156593.09
4593,633,0,0,44,7,0.0,2,1,0,29761.29
3565,676,1,0,30,5,0.0,2,0,1,157888.5
5840,616,1,1,71,4,0.0,2,1,1,173599.38
283,807,0,1,42,7,118274.71,1,1,1,25885.72
14793,719,0,0,37,9,101455.7,1,1,0,25803.59
6175,503,1,1,31,4,0.0,2,1,1,21645.06
10942,477,2,0,24,2,95675.62,2,0,0,162699.7
4151,627,0,1,44,6,153548.12,1,0,0,35300.08
15407,757,0,1,57,3,89079.41,1,1,1,53179.21
10120,601,2,0,48,8,120782.7,1,1,0,63940.68
